CANCELLED,temperature_ORIGIN,dewPoint_ORIGIN,visibility_ORIGIN,humidity_ORIGIN,cloudCover_ORIGIN,pressure_ORIGIN,windSpeed_ORIGIN,windBearing_ORIGIN,DEP_DELAY_ORIGIN_1,DEP_DELAY_ORIGIN_2,DEP_DELAY_ORIGIN_3,DEP_DELAY_ORIGIN_4,DEP_DELAY_ORIGIN_5,DEP_DELAY_ORIGIN_6,DEP_DELAY_ORIGIN_7,DEP_DELAY_ORIGIN_8,DEP_DELAY_ORIGIN_9,DEP_DELAY_ORIGIN_10,DEP_DELAY_ORIGIN_11,DEP_DELAY_ORIGIN_12,DEP_DELAY_ORIGIN_13,DEP_DELAY_ORIGIN_14,DEP_DELAY_ORIGIN_15,DEP_DELAY_ORIGIN_16,DEP_DELAY_ORIGIN_17,DEP_DELAY_ORIGIN_18,DEP_DELAY_ORIGIN_19,DEP_DELAY_ORIGIN_20,DEP_DELAY_CARRIER_1,DEP_DELAY_CARRIER_2,DEP_DELAY_CARRIER_3,DEP_DELAY_CARRIER_4,DEP_DELAY_CARRIER_5,DEP_DELAY_CARRIER_ORIGIN_1,DEP_DELAY_CARRIER_ORIGIN_2,DEP_DELAY_CARRIER_ORIGIN_3,DEP_DELAY_CARRIER_ORIGIN_4,DEP_DELAY_CARRIER_ORIGIN_5,DEP_DELAY_CARRIER_ORIGIN_6,DEP_DELAY_CARRIER_ORIGIN_7,DEP_DELAY_CARRIER_ORIGIN_8,DEP_DELAY_CARRIER_ORIGIN_9,DEP_DELAY_CARRIER_ORIGIN_10,DEP_DELAY_DEST_1,DEP_DELAY_DEST_2,DEP_DELAY_DEST_3,DEP_DELAY_DEST_4,DEP_DELAY_DEST_5,DEP_DELAY_DEST_6,DEP_DELAY_DEST_7,DEP_DELAY_DEST_8,DEP_DELAY_DEST_9,DEP_DELAY_DEST_10,DEP_DELAY_DEST_11,DEP_DELAY_DEST_12,DEP_DELAY_DEST_13,DEP_DELAY_DEST_14,DEP_DELAY_DEST_15,temperature_DEST,dewPoint_DEST,visibility_DEST,humidity_DEST,cloudCover_DEST,pressure_DEST,windSpeed_DEST,windBearing_DEST
0.0,79.94,47.15,10.0,0.32,0.36,1012.76,5.46,302.0,0.0,-1.0,-5.0,29.0,-1.0,-8.0,11.0,10.0,3.0,20.0,12.0,-4.0,-2.0,41.0,5.0,-4.0,16.0,-6.0,-3.0,-7.0,1440,1440,1440,1440,1440,-6.0,-6.0,-7.0,1440,1440,1440,1440,1440,1440,1440,6.0,-12.0,-3.0,-5.0,2.0,7.0,-4.0,-2.0,-1.0,-4.0,8.0,-7.0,0.0,-8.0,6.0,84.78,56.79,10.0,0.39,0.29,1012.1,6.45,256.0
0.0,79.94,47.15,10.0,0.32,0.36,1012.76,5.46,302.0,0.0,-1.0,-5.0,29.0,-1.0,-8.0,11.0,10.0,3.0,20.0,12.0,-4.0,-2.0,41.0,5.0,-4.0,16.0,-6.0,-3.0,-7.0,1440,1440,1440,1440,1440,-6.0,-6.0,-7.0,1440,1440,1440,1440,1440,1440,1440,6.0,-12.0,-3.0,-5.0,2.0,7.0,-4.0,-2.0,-1.0,-4.0,8.0,-7.0,0.0,-8.0,6.0,84.78,56.79,10.0,0.39,0.29,1012.1,6.45,256.0
0.0,74.0,53.95,10.0,0.5,0.31,1012.08,8.91,302.0,-2.0,12.0,2.0,16.0,17.0,33.0,80.0,-3.0,41.0,-1.0,13.0,-4.0,108.0,-6.0,1.0,-1.0,5.0,-2.0,0.0,-4.0,1440,1440,1440,1440,1440,-2.0,-8.0,-5.0,1440,1440,1440,1440,1440,1440,1440,19.0,-7.0,-1.0,3.0,-5.0,3.0,-7.0,0.0,-3.0,-3.0,-3.0,13.0,-10.0,-15.0,25.0,80.94,57.6,10.0,0.45,0.24,1016.12,5.72,66.0
0.0,74.0,53.95,10.0,0.5,0.31,1012.08,8.91,302.0,-2.0,12.0,2.0,16.0,17.0,33.0,80.0,-3.0,41.0,-1.0,13.0,-4.0,108.0,-6.0,1.0,-1.0,5.0,-2.0,0.0,-4.0,1440,1440,1440,1440,1440,-2.0,-8.0,-5.0,1440,1440,1440,1440,1440,1440,1440,19.0,-7.0,-1.0,3.0,-5.0,3.0,-7.0,0.0,-3.0,-3.0,-3.0,13.0,-10.0,-15.0,25.0,80.94,57.6,10.0,0.45,0.24,1016.12,5.72,66.0
0.0,74.0,53.95,10.0,0.5,0.31,1012.08,8.91,302.0,-2.0,12.0,2.0,16.0,17.0,33.0,80.0,-3.0,41.0,-1.0,13.0,-4.0,108.0,-6.0,1.0,-1.0,5.0,-2.0,0.0,-4.0,1440,1440,1440,1440,1440,-2.0,-8.0,-5.0,1440,1440,1440,1440,1440,1440,1440,19.0,-7.0,-1.0,3.0,-5.0,3.0,-7.0,0.0,-3.0,-3.0,-3.0,13.0,-10.0,-15.0,25.0,80.94,57.6,10.0,0.45,0.24,1016.12,5.72,66.0
0.0,78.8,42.37,10.0,0.27,0.0,1013.49,9.39,286.0,-4.0,-2.0,-1.0,5.0,-4.0,43.0,2.0,-3.0,-1.0,11.0,5.0,-5.0,-3.0,6.0,18.0,-4.0,36.0,-2.0,1.0,28.0,1440,1440,1440,1440,1440,-8.0,-5.0,-4.0,1440,1440,1440,1440,1440,1440,1440,77.0,-8.0,-3.0,-1.0,1.0,-2.0,6.0,14.0,0.0,-8.0,-5.0,-4.0,0.0,-3.0,3.0,84.98,61.05,10.0,0.45,0.59,1013.76,9.8,152.0
0.0,78.8,42.37,10.0,0.27,0.0,1013.49,9.39,286.0,-4.0,-2.0,-1.0,5.0,-4.0,43.0,2.0,-3.0,-1.0,11.0,5.0,-5.0,-3.0,6.0,18.0,-4.0,36.0,-2.0,1.0,28.0,1440,1440,1440,1440,1440,-8.0,-5.0,-4.0,1440,1440,1440,1440,1440,1440,1440,77.0,-8.0,-3.0,-1.0,1.0,-2.0,6.0,14.0,0.0,-8.0,-5.0,-4.0,0.0,-3.0,3.0,84.98,61.05,10.0,0.45,0.59,1013.76,9.8,152.0
0.0,78.8,42.37,10.0,0.27,0.0,1013.49,9.39,286.0,-4.0,-2.0,-1.0,5.0,-4.0,43.0,2.0,-3.0,-1.0,11.0,5.0,-5.0,-3.0,6.0,18.0,-4.0,36.0,-2.0,1.0,28.0,1440,1440,1440,1440,1440,-8.0,-5.0,-4.0,1440,1440,1440,1440,1440,1440,1440,77.0,-8.0,-3.0,-1.0,1.0,-2.0,6.0,14.0,0.0,-8.0,-5.0,-4.0,0.0,-3.0,3.0,84.98,61.05,10.0,0.45,0.59,1013.76,9.8,152.0
0.0,76.82,29.68,10.0,0.18,0.0,1019.9,4.73,348.0,-3.0,-3.0,-5.0,31.0,-4.0,5.0,-5.0,-3.0,-7.0,-3.0,-4.0,-4.0,1.0,-6.0,0.0,-1.0,0.0,0.0,6.0,7.0,1440,1440,1440,1440,1440,-1.0,-5.0,-3.0,1440,1440,1440,1440,1440,1440,1440,22.0,-4.0,-2.0,30.0,-10.0,20.0,2.0,-5.0,0.0,-4.0,-4.0,0.0,5.0,-2.0,0.0,81.44,63.11,9.98,0.54,0.73,1011.92,15.84,168.0
0.0,76.82,29.68,10.0,0.18,0.0,1019.9,4.73,348.0,-3.0,-3.0,-5.0,31.0,-4.0,5.0,-5.0,-3.0,-7.0,-3.0,-4.0,-4.0,1.0,-6.0,0.0,-1.0,0.0,0.0,6.0,7.0,1440,1440,1440,1440,1440,-1.0,-5.0,-3.0,1440,1440,1440,1440,1440,1440,1440,22.0,-4.0,-2.0,30.0,-10.0,20.0,2.0,-5.0,0.0,-4.0,-4.0,0.0,5.0,-2.0,0.0,81.44,63.11,9.98,0.54,0.73,1011.92,15.84,168.0
0.0,76.82,29.68,10.0,0.18,0.0,1019.9,4.73,348.0,-3.0,-3.0,-5.0,31.0,-4.0,5.0,-5.0,-3.0,-7.0,-3.0,-4.0,-4.0,1.0,-6.0,0.0,-1.0,0.0,0.0,6.0,7.0,1440,1440,1440,1440,1440,-1.0,-5.0,-3.0,1440,1440,1440,1440,1440,1440,1440,22.0,-4.0,-2.0,30.0,-10.0,20.0,2.0,-5.0,0.0,-4.0,-4.0,0.0,5.0,-2.0,0.0,81.44,63.11,9.98,0.54,0.73,1011.92,15.84,168.0
1.0,75.28,39.86,10.0,0.28,0.51,1023.09,7.0,123.0,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,61.31,60.21,3.08,0.96,0.97,1012.89,4.86,318.0
0.0,75.28,39.86,10.0,0.28,0.51,1023.09,7.0,123.0,4.0,6.0,2.0,27.0,3.0,57.0,-2.0,-6.0,22.0,-2.0,-4.0,20.0,14.0,11.0,-5.0,-2.0,23.0,-6.0,23.0,-4.0,1440,1440,1440,1440,1440,,96.0,,1440,1440,1440,1440,1440,1440,1440,,,181.0,,189.0,140.0,27.0,,203.0,91.0,234.0,144.0,,114.0,108.0,61.31,60.21,3.08,0.96,0.97,1012.89,4.86,318.0
1.0,75.28,39.86,10.0,0.28,0.51,1023.09,7.0,123.0,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,61.31,60.21,3.08,0.96,0.97,1012.89,4.86,318.0
0.0,79.0,53.88,10.0,0.42,0.64,1019.04,13.32,171.0,-2.0,-5.0,1.0,4.0,-8.0,6.0,-1.0,10.0,9.0,29.0,12.0,-1.0,-2.0,-4.0,17.0,9.0,-4.0,10.0,-3.0,44.0,1440,1440,1440,1440,1440,-10.0,1.0,-8.0,1440,1440,1440,1440,1440,1440,1440,-4.0,0.0,-10.0,-1.0,11.0,48.0,-4.0,-2.0,-2.0,55.0,-4.0,15.0,10.0,-1.0,3.0,82.62,63.82,10.0,0.53,0.32,1007.39,15.45,202.0
0.0,79.0,53.88,10.0,0.42,0.64,1019.04,13.32,171.0,-2.0,-5.0,1.0,4.0,-8.0,6.0,-1.0,10.0,9.0,29.0,12.0,-1.0,-2.0,-4.0,17.0,9.0,-4.0,10.0,-3.0,44.0,1440,1440,1440,1440,1440,-10.0,1.0,-8.0,1440,1440,1440,1440,1440,1440,1440,-4.0,0.0,-10.0,-1.0,11.0,48.0,-4.0,-2.0,-2.0,55.0,-4.0,15.0,10.0,-1.0,3.0,82.62,63.82,10.0,0.53,0.32,1007.39,15.45,202.0
0.0,79.0,53.88,10.0,0.42,0.64,1019.04,13.32,171.0,-2.0,-5.0,1.0,4.0,-8.0,6.0,-1.0,10.0,9.0,29.0,12.0,-1.0,-2.0,-4.0,17.0,9.0,-4.0,10.0,-3.0,44.0,1440,1440,1440,1440,1440,-10.0,1.0,-8.0,1440,1440,1440,1440,1440,1440,1440,-4.0,0.0,-10.0,-1.0,11.0,48.0,-4.0,-2.0,-2.0,55.0,-4.0,15.0,10.0,-1.0,3.0,82.62,63.82,10.0,0.53,0.32,1007.39,15.45,202.0
0.0,73.47,63.9,10.0,0.72,0.78,1011.09,9.09,192.0,25.0,9.0,35.0,-1.0,2.0,-1.0,125.0,-2.0,70.0,25.0,12.0,45.0,-1.0,130.0,57.0,13.0,37.0,21.0,37.0,5.0,1440,1440,1440,1440,1440,10.0,0.0,15.0,1440,1440,1440,1440,1440,1440,1440,105.0,-12.0,215.0,-3.0,12.0,23.0,34.0,-4.0,7.0,19.0,-6.0,5.0,6.0,7.0,-1.0,85.84,63.2,9.9,0.47,0.59,994.84,25.83,179.0
0.0,73.47,63.9,10.0,0.72,0.78,1011.09,9.09,192.0,25.0,9.0,35.0,-1.0,2.0,-1.0,125.0,-2.0,70.0,25.0,12.0,45.0,-1.0,130.0,57.0,13.0,37.0,21.0,37.0,5.0,1440,1440,1440,1440,1440,10.0,0.0,15.0,1440,1440,1440,1440,1440,1440,1440,105.0,-12.0,215.0,-3.0,12.0,23.0,34.0,-4.0,7.0,19.0,-6.0,5.0,6.0,7.0,-1.0,85.84,63.2,9.9,0.47,0.59,994.84,25.83,179.0
0.0,73.47,63.9,10.0,0.72,0.78,1011.09,9.09,192.0,25.0,9.0,35.0,-1.0,2.0,-1.0,125.0,-2.0,70.0,25.0,12.0,45.0,-1.0,130.0,57.0,13.0,37.0,21.0,37.0,5.0,1440,1440,1440,1440,1440,10.0,0.0,15.0,1440,1440,1440,1440,1440,1440,1440,105.0,-12.0,215.0,-3.0,12.0,23.0,34.0,-4.0,7.0,19.0,-6.0,5.0,6.0,7.0,-1.0,85.84,63.2,9.9,0.47,0.59,994.84,25.83,179.0
0.0,83.83,67.19,10.0,0.57,0.73,1008.39,13.37,203.0,-2.0,-3.0,20.0,-3.0,14.0,4.0,-2.0,20.0,23.0,1.0,109.0,11.0,-5.0,79.0,40.0,-4.0,-6.0,28.0,-1.0,5.0,1440,1440,1440,1440,1440,-10.0,-3.0,-7.0,1440,1440,1440,1440,1440,1440,1440,-2.0,-6.0,1.0,32.0,14.0,-3.0,1.0,-1.0,82.0,-5.0,-1.0,6.0,-5.0,-8.0,-6.0,74.56,34.41,10.0,0.23,0.0,1006.29,2.1,314.0
0.0,83.83,67.19,10.0,0.57,0.73,1008.39,13.37,203.0,-2.0,-3.0,20.0,-3.0,14.0,4.0,-2.0,20.0,23.0,1.0,109.0,11.0,-5.0,79.0,40.0,-4.0,-6.0,28.0,-1.0,5.0,1440,1440,1440,1440,1440,-10.0,-3.0,-7.0,1440,1440,1440,1440,1440,1440,1440,-2.0,-6.0,1.0,32.0,14.0,-3.0,1.0,-1.0,82.0,-5.0,-1.0,6.0,-5.0,-8.0,-6.0,74.56,34.41,10.0,0.23,0.0,1006.29,2.1,314.0
0.0,83.83,67.19,10.0,0.57,0.73,1008.39,13.37,203.0,-2.0,-3.0,20.0,-3.0,14.0,4.0,-2.0,20.0,23.0,1.0,109.0,11.0,-5.0,79.0,40.0,-4.0,-6.0,28.0,-1.0,5.0,1440,1440,1440,1440,1440,-10.0,-3.0,-7.0,1440,1440,1440,1440,1440,1440,1440,-2.0,-6.0,1.0,32.0,14.0,-3.0,1.0,-1.0,82.0,-5.0,-1.0,6.0,-5.0,-8.0,-6.0,74.56,34.41,10.0,0.23,0.0,1006.29,2.1,314.0
0.0,73.86,71.77,7.48,0.93,0.95,1014.41,5.61,238.0,,64.0,,,2.0,,184.0,,93.0,327.0,277.0,,32.0,147.0,273.0,34.0,,35.0,138.0,-4.0,1440,1440,1440,1440,1440,162.0,,338.0,1440,1440,1440,1440,1440,1440,1440,-2.0,57.0,-8.0,-7.0,-1.0,9.0,1.0,15.0,,10.0,-1.0,3.0,-3.0,1.0,-2.0,82.19,55.59,10.0,0.4,0.51,1012.53,7.42,292.0
1.0,73.86,71.77,7.48,0.93,0.95,1014.41,5.61,238.0,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,82.19,55.59,10.0,0.4,0.51,1012.53,7.42,292.0
0.0,73.86,71.77,7.48,0.93,0.95,1014.41,5.61,238.0,,64.0,,,2.0,,184.0,,93.0,327.0,277.0,,32.0,147.0,273.0,34.0,,35.0,138.0,-4.0,1440,1440,1440,1440,1440,162.0,,338.0,1440,1440,1440,1440,1440,1440,1440,-2.0,57.0,-8.0,-7.0,-1.0,9.0,1.0,15.0,,10.0,-1.0,3.0,-3.0,1.0,-2.0,82.19,55.59,10.0,0.4,0.51,1012.53,7.42,292.0
0.0,73.07,43.05,10.0,0.34,0.57,1017.83,13.16,301.0,27.0,7.0,-2.0,20.0,20.0,-1.0,5.0,57.0,7.0,113.0,57.0,-1.0,8.0,-5.0,16.0,0.0,5.0,13.0,-4.0,65.0,1440,1440,1440,1440,1440,-4.0,-6.0,-7.0,1440,1440,1440,1440,1440,1440,1440,-5.0,1.0,-8.0,7.0,-12.0,-7.0,6.0,9.0,-1.0,-7.0,-3.0,0.0,-4.0,-5.0,10.0,69.11,26.94,10.0,0.2,0.0,1030.64,15.11,349.0
0.0,73.07,43.05,10.0,0.34,0.57,1017.83,13.16,301.0,27.0,7.0,-2.0,20.0,20.0,-1.0,5.0,57.0,7.0,113.0,57.0,-1.0,8.0,-5.0,16.0,0.0,5.0,13.0,-4.0,65.0,1440,1440,1440,1440,1440,-4.0,-6.0,-7.0,1440,1440,1440,1440,1440,1440,1440,-5.0,1.0,-8.0,7.0,-12.0,-7.0,6.0,9.0,-1.0,-7.0,-3.0,0.0,-4.0,-5.0,10.0,69.11,26.94,10.0,0.2,0.0,1030.64,15.11,349.0
0.0,73.07,43.05,10.0,0.34,0.57,1017.83,13.16,301.0,27.0,7.0,-2.0,20.0,20.0,-1.0,5.0,57.0,7.0,113.0,57.0,-1.0,8.0,-5.0,16.0,0.0,5.0,13.0,-4.0,65.0,1440,1440,1440,1440,1440,-4.0,-6.0,-7.0,1440,1440,1440,1440,1440,1440,1440,-5.0,1.0,-8.0,7.0,-12.0,-7.0,6.0,9.0,-1.0,-7.0,-3.0,0.0,-4.0,-5.0,10.0,69.11,26.94,10.0,0.2,0.0,1030.64,15.11,349.0
0.0,65.19,35.84,10.0,0.34,0.0,1022.15,7.85,329.0,0.0,-5.0,17.0,5.0,14.0,60.0,3.0,82.0,122.0,6.0,-4.0,1.0,2.0,8.0,1.0,4.0,5.0,-3.0,9.0,-6.0,1440,1440,1440,1440,1440,-6.0,-3.0,-6.0,1440,1440,1440,1440,1440,1440,1440,27.0,-1.0,-2.0,-2.0,0.0,5.0,-3.0,2.0,-4.0,3.0,1.0,3.0,-7.0,-6.0,2.0,68.08,29.68,10.0,0.24,0.22,1025.9,3.27,149.0
0.0,65.19,35.84,10.0,0.34,0.0,1022.15,7.85,329.0,0.0,-5.0,17.0,5.0,14.0,60.0,3.0,82.0,122.0,6.0,-4.0,1.0,2.0,8.0,1.0,4.0,5.0,-3.0,9.0,-6.0,1440,1440,1440,1440,1440,-6.0,-3.0,-6.0,1440,1440,1440,1440,1440,1440,1440,27.0,-1.0,-2.0,-2.0,0.0,5.0,-3.0,2.0,-4.0,3.0,1.0,3.0,-7.0,-6.0,2.0,68.08,29.68,10.0,0.24,0.22,1025.9,3.27,149.0
0.0,65.19,35.84,10.0,0.34,0.0,1022.15,7.85,329.0,0.0,-5.0,17.0,5.0,14.0,60.0,3.0,82.0,122.0,6.0,-4.0,1.0,2.0,8.0,1.0,4.0,5.0,-3.0,9.0,-6.0,1440,1440,1440,1440,1440,-6.0,-3.0,-6.0,1440,1440,1440,1440,1440,1440,1440,27.0,-1.0,-2.0,-2.0,0.0,5.0,-3.0,2.0,-4.0,3.0,1.0,3.0,-7.0,-6.0,2.0,68.08,29.68,10.0,0.24,0.22,1025.9,3.27,149.0
0.0,69.36,42.23,10.0,0.37,0.5,1020.66,7.06,237.0,0.0,10.0,0.0,24.0,-1.0,15.0,88.0,-7.0,-10.0,-4.0,-3.0,-4.0,-5.0,-5.0,0.0,-6.0,-3.0,-5.0,-4.0,-10.0,1440,1440,1440,1440,1440,-7.0,-5.0,-6.0,1440,1440,1440,1440,1440,1440,1440,-7.0,4.0,-7.0,-5.0,-4.0,-4.0,-6.0,0.0,-4.0,-1.0,-6.0,-10.0,-16.0,-9.0,23.0,78.97,35.6,10.0,0.21,0.19,1013.97,14.85,181.0
0.0,69.36,42.23,10.0,0.37,0.5,1020.66,7.06,237.0,0.0,10.0,0.0,24.0,-1.0,15.0,88.0,-7.0,-10.0,-4.0,-3.0,-4.0,-5.0,-5.0,0.0,-6.0,-3.0,-5.0,-4.0,-10.0,1440,1440,1440,1440,1440,-7.0,-5.0,-6.0,1440,1440,1440,1440,1440,1440,1440,-7.0,4.0,-7.0,-5.0,-4.0,-4.0,-6.0,0.0,-4.0,-1.0,-6.0,-10.0,-16.0,-9.0,23.0,78.97,35.6,10.0,0.21,0.19,1013.97,14.85,181.0
0.0,69.36,42.23,10.0,0.37,0.5,1020.66,7.06,237.0,0.0,10.0,0.0,24.0,-1.0,15.0,88.0,-7.0,-10.0,-4.0,-3.0,-4.0,-5.0,-5.0,0.0,-6.0,-3.0,-5.0,-4.0,-10.0,1440,1440,1440,1440,1440,-7.0,-5.0,-6.0,1440,1440,1440,1440,1440,1440,1440,-7.0,4.0,-7.0,-5.0,-4.0,-4.0,-6.0,0.0,-4.0,-1.0,-6.0,-10.0,-16.0,-9.0,23.0,78.97,35.6,10.0,0.21,0.19,1013.97,14.85,181.0
0.0,73.79,38.61,10.0,0.28,0.01,1016.39,7.07,238.0,15.0,-2.0,-3.0,11.0,-4.0,8.0,-4.0,-5.0,89.0,-4.0,-9.0,-3.0,127.0,-1.0,0.0,-4.0,-7.0,0.0,-5.0,13.0,1440,1440,1440,1440,1440,-7.0,-6.0,-2.0,1440,1440,1440,1440,1440,1440,1440,-3.0,-13.0,-1.0,-6.0,6.0,-1.0,17.0,-3.0,-3.0,-8.0,-11.0,-6.0,-2.0,54.0,-4.0,82.06,48.91,9.97,0.32,0.5,1010.4,10.62,165.0
0.0,73.79,38.61,10.0,0.28,0.01,1016.39,7.07,238.0,15.0,-2.0,-3.0,11.0,-4.0,8.0,-4.0,-5.0,89.0,-4.0,-9.0,-3.0,127.0,-1.0,0.0,-4.0,-7.0,0.0,-5.0,13.0,1440,1440,1440,1440,1440,-7.0,-6.0,-2.0,1440,1440,1440,1440,1440,1440,1440,-3.0,-13.0,-1.0,-6.0,6.0,-1.0,17.0,-3.0,-3.0,-8.0,-11.0,-6.0,-2.0,54.0,-4.0,82.06,48.91,9.97,0.32,0.5,1010.4,10.62,165.0
0.0,73.79,38.61,10.0,0.28,0.01,1016.39,7.07,238.0,15.0,-2.0,-3.0,11.0,-4.0,8.0,-4.0,-5.0,89.0,-4.0,-9.0,-3.0,127.0,-1.0,0.0,-4.0,-7.0,0.0,-5.0,13.0,1440,1440,1440,1440,1440,-7.0,-6.0,-2.0,1440,1440,1440,1440,1440,1440,1440,-3.0,-13.0,-1.0,-6.0,6.0,-1.0,17.0,-3.0,-3.0,-8.0,-11.0,-6.0,-2.0,54.0,-4.0,82.06,48.91,9.97,0.32,0.5,1010.4,10.62,165.0
0.0,71.34,41.42,10.0,0.34,0.22,1021.24,7.41,82.0,42.0,-2.0,4.0,0.0,0.0,-1.0,-5.0,0.0,-1.0,-5.0,52.0,-4.0,20.0,-6.0,118.0,0.0,4.0,-3.0,21.0,-3.0,1440,1440,1440,1440,1440,-8.0,-7.0,5.0,1440,1440,1440,1440,1440,1440,1440,15.0,-6.0,-8.0,-1.0,9.0,5.0,-6.0,-4.0,-1.0,-4.0,-4.0,1.0,-2.0,-15.0,0.0,72.37,48.35,10.0,0.43,0.48,1015.41,10.45,330.0
0.0,71.34,41.42,10.0,0.34,0.22,1021.24,7.41,82.0,42.0,-2.0,4.0,0.0,0.0,-1.0,-5.0,0.0,-1.0,-5.0,52.0,-4.0,20.0,-6.0,118.0,0.0,4.0,-3.0,21.0,-3.0,1440,1440,1440,1440,1440,-8.0,-7.0,5.0,1440,1440,1440,1440,1440,1440,1440,15.0,-6.0,-8.0,-1.0,9.0,5.0,-6.0,-4.0,-1.0,-4.0,-4.0,1.0,-2.0,-15.0,0.0,72.37,48.35,10.0,0.43,0.48,1015.41,10.45,330.0
0.0,71.34,41.42,10.0,0.34,0.22,1021.24,7.41,82.0,42.0,-2.0,4.0,0.0,0.0,-1.0,-5.0,0.0,-1.0,-5.0,52.0,-4.0,20.0,-6.0,118.0,0.0,4.0,-3.0,21.0,-3.0,1440,1440,1440,1440,1440,-8.0,-7.0,5.0,1440,1440,1440,1440,1440,1440,1440,15.0,-6.0,-8.0,-1.0,9.0,5.0,-6.0,-4.0,-1.0,-4.0,-4.0,1.0,-2.0,-15.0,0.0,72.37,48.35,10.0,0.43,0.48,1015.41,10.45,330.0
0.0,60.91,44.89,10.0,0.56,0.38,1022.06,9.69,88.0,13.0,-5.0,16.0,-4.0,-1.0,0.0,1.0,-2.0,5.0,24.0,5.0,2.0,30.0,85.0,-3.0,-6.0,-3.0,-2.0,-4.0,0.0,1440,1440,1440,1440,1440,49.0,108.0,43.0,1440,1440,1440,1440,1440,1440,1440,0.0,27.0,64.0,52.0,57.0,-8.0,-5.0,5.0,52.0,-1.0,86.0,,130.0,72.0,61.0,53.96,51.59,3.77,0.92,1.0,1016.54,14.52,348.0
0.0,60.91,44.89,10.0,0.56,0.38,1022.06,9.69,88.0,13.0,-5.0,16.0,-4.0,-1.0,0.0,1.0,-2.0,5.0,24.0,5.0,2.0,30.0,85.0,-3.0,-6.0,-3.0,-2.0,-4.0,0.0,1440,1440,1440,1440,1440,49.0,108.0,43.0,1440,1440,1440,1440,1440,1440,1440,0.0,27.0,64.0,52.0,57.0,-8.0,-5.0,5.0,52.0,-1.0,86.0,,130.0,72.0,61.0,53.96,51.59,3.77,0.92,1.0,1016.54,14.52,348.0
0.0,60.91,44.89,10.0,0.56,0.38,1022.06,9.69,88.0,13.0,-5.0,16.0,-4.0,-1.0,0.0,1.0,-2.0,5.0,24.0,5.0,2.0,30.0,85.0,-3.0,-6.0,-3.0,-2.0,-4.0,0.0,1440,1440,1440,1440,1440,49.0,108.0,43.0,1440,1440,1440,1440,1440,1440,1440,0.0,27.0,64.0,52.0,57.0,-8.0,-5.0,5.0,52.0,-1.0,86.0,,130.0,72.0,61.0,53.96,51.59,3.77,0.92,1.0,1016.54,14.52,348.0
0.0,49.17,46.38,6.88,0.9,1.0,1015.88,7.64,78.0,1.0,-3.0,0.0,-4.0,13.0,-5.0,41.0,66.0,9.0,-3.0,62.0,11.0,,61.0,18.0,21.0,-5.0,31.0,10.0,8.0,1440,1440,1440,1440,1440,19.0,8.0,10.0,1440,1440,1440,1440,1440,1440,1440,-3.0,,-1.0,10.0,59.0,-3.0,-4.0,-7.0,-2.0,6.0,15.0,-3.0,9.0,19.0,26.0,63.82,38.92,9.94,0.4,0.75,1016.78,15.16,359.0
0.0,49.17,46.38,6.88,0.9,1.0,1015.88,7.64,78.0,1.0,-3.0,0.0,-4.0,13.0,-5.0,41.0,66.0,9.0,-3.0,62.0,11.0,,61.0,18.0,21.0,-5.0,31.0,10.0,8.0,1440,1440,1440,1440,1440,19.0,8.0,10.0,1440,1440,1440,1440,1440,1440,1440,-3.0,,-1.0,10.0,59.0,-3.0,-4.0,-7.0,-2.0,6.0,15.0,-3.0,9.0,19.0,26.0,63.82,38.92,9.94,0.4,0.75,1016.78,15.16,359.0
0.0,49.17,46.38,6.88,0.9,1.0,1015.88,7.64,78.0,1.0,-3.0,0.0,-4.0,13.0,-5.0,41.0,66.0,9.0,-3.0,62.0,11.0,,61.0,18.0,21.0,-5.0,31.0,10.0,8.0,1440,1440,1440,1440,1440,19.0,8.0,10.0,1440,1440,1440,1440,1440,1440,1440,-3.0,,-1.0,10.0,59.0,-3.0,-4.0,-7.0,-2.0,6.0,15.0,-3.0,9.0,19.0,26.0,63.82,38.92,9.94,0.4,0.75,1016.78,15.16,359.0
