city_Richmond_VA,locatedIn,state_VA:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T15:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T14:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T15:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T12:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T19:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T13:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T18:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T19:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T16:0.000000,0.000000,0.000000
GeoLocation,GST:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T17:0.000000,0.000000,0.000000
GeoLocation,city_Boston_MA:0.000000,0.000000,0.000000
dep_2010-01-05_1927,hasOrigin,ATL:0.000000,0.000000,0.000000
GeoLocation,city_Manhattan_KS:0.000000,0.000000,0.000000
GeoLocation,GTR:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T21:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T20:0.000000,0.000000,0.000000
GeoLocation,GTF:0.000000,0.000000,0.000000
GEG,serveCity,city_Spokane_WA:0.000000,0.000000,0.000000
city_Melbourne_FL,locatedIn,state_FL:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T23:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T22:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T07:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T06:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T05:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T04:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T09:0.000000,0.000000,0.000000
